NIT,ciiu,TOTAL ACTIVO CORRIENTE,TOTAL ACTIVO,TOTAL PASIVO CORRIENTE,TOTAL PASIVO,TOTAL PATRIMONIO,UTILIDAD,INTERESES,Ingresos,Tamaño Empresarial
830120638,"C1410 - Confección de prendas de vestir, excepto prendas de piel",790516000,1448666000,471175000,605974000,842692000,221241000,45658000,554907000,Microempresa
830120857,"C1512 - Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en cuero, y fabricación de artículos de talabartería y guarnicionería",3372111000,3534559000,593133000,841637000,2692922000,1238243000,87996000,6801208000,Pequeña empresa
830121176,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5384194000,7545656000,2605322000,3029775000,4515881000,2193945000,0,7820321000,Mediana empresa
830122327,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,14206033000,16789541000,6475743000,12915756000,3873785000,6562020000,859059000,16248610000,Pequeña empresa
830123857,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",6613670000,8994096000,3562857000,4933526000,4060570000,4673716000,315312000,10893822000,Mediana empresa
830124781,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,7834598000,8138897000,6308182000,6650563000,1488334000,5673145000,0,16114191000,Pequeña empresa
830125329,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2412948000,3143108000,1329039000,1329039000,1814069000,484793000,0,1687789000,Pequeña empresa
830125479,C2229 - Fabricación de artículos de plástico n.c.p.,7013372000,18485015000,3557833000,4864496000,13620519000,6725577000,1033433000,14856081000,Mediana empresa
830125779,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,7026898000,14196040000,2694331000,6703100000,7492940000,2040720000,753240000,13999281000,Mediana empresa
830125982,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,7845986000,9070518000,5786300000,5826654000,3243864000,3648495000,273932000,14791040000,Pequeña empresa
830126569,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,6784057000,7973643000,2844856000,3278316000,4695327000,5469310000,0,25348449000,Mediana empresa
830130199,C2229 - Fabricación de artículos de plástico n.c.p.,6136640000,8202725000,2466708000,2466708000,5736017000,2332517000,256315000,14198750000,Mediana empresa
830132767,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,6337889000,6845401000,4825640000,4946798000,1898603000,2405722000,664433000,7819466000,Pequeña empresa
830132992,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6874762000,9866093000,115357000,6053344000,3812749000,481164000,0,1320850000,Pequeña empresa
830134492,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5855558000,9854527000,3113201000,5104540000,4749987000,2469053000,283511000,10162777000,Mediana empresa
830134947,C2229 - Fabricación de artículos de plástico n.c.p.,9183143000,10271229000,1765490000,2203681000,8067548000,3267698000,0,11572540000,Mediana empresa
830135173,"C1410 - Confección de prendas de vestir, excepto prendas de piel",24873048000,32491021000,17157009000,18426739000,14064282000,16184741000,602694000,51563611000,Mediana empresa
830135226,"C1410 - Confección de prendas de vestir, excepto prendas de piel",9177242000,11850144000,3908000000,5929667000,5920477000,2594333000,0,10377885000,Mediana empresa
830137209,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1885872000,2279806000,734192000,1153389000,1126417000,780849000,0,3320388000,Pequeña empresa
830137526,C2229 - Fabricación de artículos de plástico n.c.p.,24394160000,41657970000,20708673000,32860286000,8797684000,10445196000,3302612000,69299783000,Gran empresa
830140992,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,4072519000,4345119000,3593160000,3594838000,750281000,2721384000,137371000,7969929000,Pequeña empresa
830141369,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1777932000,1854955000,545384000,791664000,1063291000,1841550000,45917000,4506346000,Pequeña empresa
830142625,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7221509000,8573109000,1854310000,4117849000,4455260000,680708000,0,2056343000,Pequeña empresa
830143020,C2229 - Fabricación de artículos de plástico n.c.p.,4990217000,7101971000,908708000,1052197000,6049774000,2130389000,0,5151819000,Pequeña empresa
830144875,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3381717000,4653753000,2175074000,2266799000,2386954000,1202866000,161555000,6703605000,Pequeña empresa
830145637,C2229 - Fabricación de artículos de plástico n.c.p.,4076250000,6995121000,3923618000,5570845000,1424276000,3039075000,617075000,16626010000,Mediana empresa
830145876,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,7723500000,13199241000,3154604000,4827008000,8372233000,4586589000,255787000,11794276000,Pequeña empresa
830146283,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,11612295000,14993877000,5395057000,7083915000,7909962000,6312111000,879974000,17370536000,Mediana empresa
830500205,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,2590257000,3081212000,674116000,1839005000,1242207000,1365034000,161209000,3306993000,Pequeña empresa
830503127,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,639129000,766210000,116813000,348999000,417211000,466776000,0,1333647000,Microempresa
830507952,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,11460641000,13425437000,5557936000,7709298000,5716139000,37774233000,1216469000,85998144000,Mediana empresa
830509635,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1210828000,2087769000,824200000,824200000,1263569000,1119040000,0,1947436000,Pequeña empresa
830510969,"C1410 - Confección de prendas de vestir, excepto prendas de piel",4018321000,4890064000,2195723000,2389255000,2500809000,1852849000,0,8719849000,Mediana empresa
830513946,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3542969000,3963971000,1443022000,2482684000,1481287000,2245583000,188515000,9681746000,Mediana empresa
830513999,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,6173779000,7569857000,3079150000,4826631000,2743226000,3337619000,675887000,7738969000,Pequeña empresa
830514029,"C1410 - Confección de prendas de vestir, excepto prendas de piel",10220134000,12284004000,6550945000,7152451000,5131553000,6600594000,337865000,24809654000,Mediana empresa
830514578,C2229 - Fabricación de artículos de plástico n.c.p.,7330847000,13347162000,5328710000,7875537000,5471625000,2259033000,827579000,11404024000,Mediana empresa
832005021,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,839362000,876257000,269603000,269603000,606654000,715207000,0,1954584000,Pequeña empresa
860000387,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,6424634000,7163090000,1055897000,1313624000,5849466000,2593566000,0,4306580000,Pequeña empresa
860000655,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,9505273000,12198878000,1234091000,1234091000,10964787000,3371977000,36381000,8669719000,Pequeña empresa
860001130,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,9944192000,11038350000,4053473000,4053473000,6984877000,7276239000,0,17123118000,Mediana empresa
860001449,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,14663680000,36354121000,7883297000,19847767000,16506354000,13103149000,0,22088251000,Mediana empresa
860001752,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1300131000,2639182000,740122000,997179000,1642003000,736203000,155148000,1324852000,Microempresa
860003228,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,28813015000,32405109000,21711474000,22946345000,9458764000,6092716000,864400000,22741578000,Mediana empresa
860003375,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,12848372000,25030051000,8513075000,12758642000,12271409000,7215164000,783480000,18483883000,Mediana empresa
860005658,"C1690 - Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",3091102000,3791019000,406393000,771285000,3019734000,358050000,91952000,1411079000,Pequeña empresa
860005716,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,4210779000,4249758000,402530000,460082000,3789676000,1682470000,39802000,3254293000,Pequeña empresa
860006644,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6231157000,8703002000,2361213000,3892575000,4810427000,3793198000,350418000,10203139000,Mediana empresa
860015204,C2229 - Fabricación de artículos de plástico n.c.p.,78976821000,93990360000,56318341000,56959406000,37030954000,28353050000,1483002000,2.30548E+11,Gran empresa
860023369,"C1410 - Confección de prendas de vestir, excepto prendas de piel",18968828000,75850334000,12615729000,26076427000,49773907000,14695205000,2224675000,29678792000,Mediana empresa
860023788,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3505229000,3828238000,438781000,2953887000,874351000,649688000,92624000,3598872000,Pequeña empresa
860025128,C2229 - Fabricación de artículos de plástico n.c.p.,4015186000,12190174000,1620193000,2327710000,9862464000,3470485000,76142000,9225214000,Mediana empresa
860026455,C2229 - Fabricación de artículos de plástico n.c.p.,10410069000,11779450000,4892427000,6210532000,5568918000,7758608000,718117000,21407243000,Mediana empresa
860029100,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,7936079000,14864130000,5567276000,5567276000,9296854000,3862693000,676068000,15461548000,Mediana empresa
860030802,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,3449857000,3701552000,192074000,223897000,3477655000,480552000,18375000,622674000,Microempresa
860030839,C2229 - Fabricación de artículos de plástico n.c.p.,18194825000,52237326000,17896740000,28170404000,24066922000,8334549000,0,57014451000,Mediana empresa
860030857,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,14474683000,23277626000,5634696000,8436935000,14840691000,12827526000,416205000,34905560000,Mediana empresa
860031462,C2229 - Fabricación de artículos de plástico n.c.p.,29061052000,39233236000,26684348000,26852984000,12380252000,18474996000,6275493000,56101801000,Mediana empresa
860032300,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,3634403000,12862132000,1459266000,4100221000,8761911000,2000576000,427115000,7826199000,Mediana empresa
860032862,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,4931993000,23406235000,1334467000,8800710000,14605525000,2561382000,40714000,3088192000,Pequeña empresa
860033182,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",4199135000,9538544000,3634849000,6853743000,2684801000,4833424000,0,9398410000,Mediana empresa
860033742,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,295311000,4477683000,53831000,53831000,4423852000,117319000,10345000,257859000,Microempresa
860034813,C2229 - Fabricación de artículos de plástico n.c.p.,34759637000,65552379000,22329555000,41319846000,24232533000,14778941000,3350869000,90589985000,Gran empresa
860035198,C2229 - Fabricación de artículos de plástico n.c.p.,29999768000,40449408000,19596515000,26503619000,13945789000,15306856000,2764310000,67562149000,Gran empresa
860037111,C2229 - Fabricación de artículos de plástico n.c.p.,14976595000,17292034000,7292588000,7474060000,9817974000,13955318000,422088000,38283213000,Mediana empresa
860042431,C2229 - Fabricación de artículos de plástico n.c.p.,9909022000,15986733000,7295475000,7401071000,8585662000,8052414000,655926000,17341604000,Mediana empresa
860045068,C2229 - Fabricación de artículos de plástico n.c.p.,1893879000,6513310000,1222190000,1322602000,5190708000,2089267000,0,7893112000,Mediana empresa
860045541,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7900501000,8068901000,3860369000,3860369000,4208532000,3130504000,0,11713132000,Mediana empresa
860045838,C1313 - Acabado de productos textiles,21492468000,57487637000,13529011000,18055629000,39432008000,10153982000,1827060000,61421150000,Mediana empresa
860052064,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,4975555000,8259028000,910163000,7481467000,777561000,2792945000,6339000,7086845000,Pequeña empresa
860052160,"C1690 - Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",3943932000,8990216000,1690505000,3795442000,5194774000,4128643000,241534000,9049980000,Mediana empresa
860052715,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3711738000,6249889000,940418000,1240770000,5009119000,2183422000,43012000,3332690000,Pequeña empresa
860054090,C2229 - Fabricación de artículos de plástico n.c.p.,10875441000,23754883000,8812565000,9399588000,14355295000,7655362000,738257000,29479670000,Mediana empresa
860055839,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1163374000,3492959000,244640000,736865000,2756094000,93621000,0,294985000,Microempresa
860056502,C1313 - Acabado de productos textiles,5480077000,23552453000,1563669000,6728494000,16823959000,2146494000,5259000,11366132000,Mediana empresa
860057349,C2229 - Fabricación de artículos de plástico n.c.p.,20534537000,35901126000,7995316000,8969895000,26931231000,11976113000,0,53426788000,Mediana empresa
860058394,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,2750988000,5968724000,996298000,1694474000,4274250000,1570418000,0,6908686000,Pequeña empresa
860059124,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,3517358000,7665201000,394563000,762427000,6902774000,310286000,63483000,807832000,Microempresa
860059985,C2229 - Fabricación de artículos de plástico n.c.p.,8175079000,10980805000,3989738000,6674674000,4306131000,3620752000,656527000,14773720000,Mediana empresa
860065795,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,52569004000,56255949000,7934183000,11571052000,44684897000,14707659000,1535946000,25082510000,Mediana empresa
860066875,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,10108907000,28081771000,7049054000,8597208000,19484563000,10451024000,1190583000,29431595000,Mediana empresa
860069040,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",18607316000,31777548000,14610698000,24736128000,7041420000,10051448000,1146543000,32954007000,Mediana empresa
860070605,C2229 - Fabricación de artículos de plástico n.c.p.,26333188000,80001124000,25169749000,50189457000,29811667000,8616837000,5849815000,50294091000,Mediana empresa
860079291,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",7059553000,12287145000,4793585000,4793585000,7493560000,4432907000,129157000,17472252000,Mediana empresa
860090404,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,10412712000,12134193000,2615373000,8330885000,3803308000,5926941000,432463000,15267028000,Pequeña empresa
860351401,C2229 - Fabricación de artículos de plástico n.c.p.,1270726000,1795832000,516304000,554697000,1241135000,690751000,83950000,3082391000,Pequeña empresa
860351576,"C1410 - Confección de prendas de vestir, excepto prendas de piel",11571987000,15586665000,6267143000,6267143000,9319522000,4959298000,92382000,31817857000,Mediana empresa
860351784,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,4679955000,4729167000,2216490000,2875702000,1853465000,3654821000,499868000,12570320000,Pequeña empresa
860351849,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,7395714000,9741992000,1764293000,1996101000,7745891000,2333945000,358686000,9918319000,Mediana empresa
860351851,"C1410 - Confección de prendas de vestir, excepto prendas de piel",5102629000,5452259000,1362700000,1841428000,3610831000,4940820000,275016000,11677404000,Mediana empresa
860353592,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,1537694000,1707762000,787027000,1238208000,469554000,1273193000,0,3299727000,Pequeña empresa
860403699,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,13709661000,19320710000,4400932000,7613861000,11706849000,6057063000,0,20028452000,Mediana empresa
860450430,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",2823569000,31908444000,1902390000,22630266000,9278178000,9210858000,0,23080076000,Mediana empresa
860451201,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,3761636000,3875108000,1607412000,1626887000,2248221000,4542253000,3678000,11371099000,Pequeña empresa
860451763,C2229 - Fabricación de artículos de plástico n.c.p.,16248943000,21351604000,10940508000,15561877000,5789727000,11630451000,2885075000,38356210000,Mediana empresa
860451817,C2229 - Fabricación de artículos de plástico n.c.p.,4863464000,5908688000,1892235000,1892235000,4016453000,1453061000,0,6755919000,Pequeña empresa
860500279,C2229 - Fabricación de artículos de plástico n.c.p.,6485736000,10157519000,3921208000,5076616000,5080903000,4260409000,0,9701711000,Mediana empresa
860500991,C2229 - Fabricación de artículos de plástico n.c.p.,7372482000,9357389000,2224329000,2224329000,7133060000,3941680000,22291000,15343887000,Mediana empresa
860501687,C2229 - Fabricación de artículos de plástico n.c.p.,19860363000,35652414000,2380152000,4998870000,30653544000,3467716000,159202000,6000353000,Pequeña empresa
860502528,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,7197415000,9260318000,2375848000,2897199000,6363119000,2129301000,64437000,7781343000,Pequeña empresa
860502994,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,26222980000,31903923000,9226348000,13628427000,18275496000,25455364000,1462182000,40638296000,Mediana empresa
860503159,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,3.48773E+11,3.63017E+11,1.26591E+11,1.84217E+11,1.788E+11,1.85269E+11,13567754000,5.37041E+11,Mediana empresa
860507820,C2229 - Fabricación de artículos de plástico n.c.p.,1034460000,1423418000,654484000,654484000,768934000,583619000,0,3098177000,Pequeña empresa
860508546,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,467363000,7354884000,415399000,4215926000,3138958000,108248000,0,227389000,Microempresa
860511681,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1380200000,2990949000,1057166000,1480259000,1510690000,1740217000,408273000,5891207000,Pequeña empresa
860513360,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,34004928000,62422416000,12346891000,18276370000,44146046000,6867194000,0,22161363000,Mediana empresa
860513828,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2478313000,6355251000,1423045000,4028441000,2326810000,1283370000,396102000,3344563000,Pequeña empresa
860514377,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,10617672000,15166329000,4229884000,5096628000,10069701000,2971624000,265031000,7802770000,Pequeña empresa
860514664,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,22063641000,22892071000,18036608000,18309943000,4582128000,5833636000,233223000,33152327000,Mediana empresa
860515518,C2229 - Fabricación de artículos de plástico n.c.p.,10261072000,12115605000,4442987000,5017337000,7098268000,7666782000,365034000,25174261000,Mediana empresa
860516715,C2229 - Fabricación de artículos de plástico n.c.p.,11461656000,23683921000,8103433000,15289044000,8394877000,9224476000,1660878000,26724919000,Mediana empresa
860517325,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1431586000,3788768000,811850000,1215370000,2573398000,521865000,82423000,1035030000,Microempresa
860517950,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,4199264000,7593175000,628832000,935267000,6657908000,1046417000,47425000,2035563000,Pequeña empresa
860518665,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,5797686000,9908578000,3438431000,5056448000,4852130000,3042322000,463499000,14246220000,Mediana empresa
860519046,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,4253500000,11020244000,2197176000,5932808000,5087436000,247610000,0,577008000,Microempresa
860519093,"C1410 - Confección de prendas de vestir, excepto prendas de piel",13003432000,20068824000,7761746000,8898336000,11170488000,6486394000,0,15523190000,Mediana empresa
860519920,"C1410 - Confección de prendas de vestir, excepto prendas de piel",36495108000,47235337000,17256620000,22802010000,24433327000,12057026000,774817000,50281895000,Mediana empresa
860520243,G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,68821311000,79628320000,40116985000,51794797000,27833523000,80523673000,0,1.58781E+11,Mediana empresa
860520268,C2229 - Fabricación de artículos de plástico n.c.p.,6953547000,11965888000,1078652000,2326366000,9639522000,1684848000,84597000,3977863000,Pequeña empresa
860521079,C2229 - Fabricación de artículos de plástico n.c.p.,15575556000,21339445000,5355337000,5379064000,15960381000,9023913000,5923000,23443468000,Mediana empresa
860522213,C2229 - Fabricación de artículos de plástico n.c.p.,27952512000,34989488000,13451096000,18845983000,16143505000,7562410000,563030000,38016434000,Mediana empresa
860523238,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",2073065000,5468529000,1274049000,1771699000,3696830000,1494210000,128455000,3943514000,Pequeña empresa
860524445,C2229 - Fabricación de artículos de plástico n.c.p.,586439000,3353694000,508780000,1033037000,2320657000,150400000,0,928486000,Pequeña empresa
860525622,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1080181000,3500263000,330100000,2230264000,1269999000,557207000,49560000,2324600000,Pequeña empresa
860530357,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,7447835000,10284367000,4020428000,7136074000,3148293000,4127392000,607844000,11343972000,Mediana empresa
860531849,C2229 - Fabricación de artículos de plástico n.c.p.,32067826000,57842815000,21355805000,42078779000,15764036000,12618323000,0,44251328000,Mediana empresa
860531989,C2229 - Fabricación de artículos de plástico n.c.p.,6414183000,6414183000,1449917000,3806439000,2607744000,566470000,0,5507566000,Pequeña empresa
890105410,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,5018049000,6054786000,1807971000,1807971000,4246815000,2183128000,0,5203426000,Pequeña empresa
890106665,"C1410 - Confección de prendas de vestir, excepto prendas de piel",627798000,2257982000,607721000,1847642000,410340000,601798000,0,2507493000,Pequeña empresa
890109707,"C1410 - Confección de prendas de vestir, excepto prendas de piel",18239052000,20564874000,8345039000,10566347000,9998527000,5972817000,1612598000,26976261000,Mediana empresa
890110050,C2229 - Fabricación de artículos de plástico n.c.p.,17733501000,54477372000,1439253000,35987746000,18489626000,0,0,0,Microempresa
890111996,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1887208000,1938009000,765976000,765976000,1172033000,610098000,0,2816991000,Pequeña empresa
890117531,"C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",5704973000,6520658000,1948379000,2088234000,4432424000,3160545000,0,10025574000,Mediana empresa
890200690,C2229 - Fabricación de artículos de plástico n.c.p.,4564338000,8466417000,3083071000,4063397000,4403020000,3236474000,175379000,13239708000,Mediana empresa
890200722,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,8679204000,28605314000,7893472000,14232619000,14372695000,9165589000,700488000,21686156000,Mediana empresa
890201172,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,20618621000,26932979000,9292783000,9902121000,17030858000,3112102000,37974000,23631047000,Mediana empresa
890203224,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,25140710000,40134071000,19950516000,27178946000,12955125000,10844788000,1976193000,76813365000,Gran empresa
890205878,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3882835000,4125550000,1338363000,1871082000,2254468000,1177999000,0,3548720000,Pequeña empresa
890205889,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,3116920000,5618458000,700472000,900632000,4717826000,595162000,32625000,2104585000,Pequeña empresa
890207629,"C1410 - Confección de prendas de vestir, excepto prendas de piel",1402884000,11902852000,378273000,6070255000,5832597000,863904000,168005000,1366879000,Pequeña empresa
890208220,"C1410 - Confección de prendas de vestir, excepto prendas de piel",6853730000,9146710000,920478000,6814157000,2332553000,1779959000,63602000,4919798000,Pequeña empresa
890212492,"C1410 - Confección de prendas de vestir, excepto prendas de piel",3890160000,4647790000,1833579000,1893043000,2754747000,2174430000,236184000,8064661000,Mediana empresa
890300896,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,4033933000,7334909000,2185838000,2489002000,4845907000,206282000,91895000,449366000,Microempresa
890301033,C2229 - Fabricación de artículos de plástico n.c.p.,33923068000,63775310000,28737592000,45573133000,18202177000,8885114000,6074099000,41348050000,Mediana empresa
890301927,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,6027532000,7910335000,3430244000,3661955000,4248380000,3757476000,14795000,8215243000,Mediana empresa
890304611,C2229 - Fabricación de artículos de plástico n.c.p.,18307527000,29850168000,14552393000,16303153000,13547015000,10692080000,2261170000,55631553000,Mediana empresa
890305501,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,13249728000,20290859000,4525750000,6563749000,13727110000,5303691000,309384000,20877026000,Mediana empresa
890306253,C2229 - Fabricación de artículos de plástico n.c.p.,3177125000,5238311000,1893349000,2650317000,2587994000,782993000,206684000,3804624000,Pequeña empresa
890306499,C2229 - Fabricación de artículos de plástico n.c.p.,17195216000,38409384000,4356767000,12195538000,26213846000,10923975000,480547000,40988427000,Mediana empresa
890307172,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,3807256000,11035179000,1927914000,9044892000,1990287000,1270422000,294363000,3480415000,Pequeña empresa
890308085,"C1690 - Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2923998000,15027664000,2339669000,4019717000,11007947000,1928357000,40982000,8322128000,Mediana empresa
890309674,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,2234098000,2450025000,176120000,1103256000,1346769000,134207000,25906000,456324000,Microempresa
890310500,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,16426843000,19301811000,7332366000,8192495000,11109316000,12002234000,254287000,26433968000,Mediana empresa
890311416,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1043547000,2599764000,447032000,475153000,2124611000,444283000,21283000,1559870000,Microempresa
890311628,C2229 - Fabricación de artículos de plástico n.c.p.,3975261000,5098946000,1749602000,1860596000,3238350000,1904890000,576785000,8549331000,Mediana empresa
890312413,"C1410 - Confección de prendas de vestir, excepto prendas de piel",8667106000,8673458000,6055112000,6713592000,1959866000,235387000,2189000,1066804000,Pequeña empresa
890316242,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,5985796000,7984173000,2489739000,3000160000,4984013000,5624880000,439654000,30687800000,Mediana empresa
890316437,G4759 - Comercio al por menor de otros artículos domésticos en establecimientos especializados,2439242000,4057469000,1193022000,1392126000,2665343000,2153676000,0,3921908000,Pequeña empresa
890317364,C2229 - Fabricación de artículos de plástico n.c.p.,3080322000,6407883000,1624817000,2400326000,4007557000,1370124000,0,7228403000,Pequeña empresa
890317504,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,5336437000,6680661000,4717980000,4858122000,1822539000,1385023000,386961000,3990318000,Pequeña empresa
890319791,"C1410 - Confección de prendas de vestir, excepto prendas de piel",8626462000,19773262000,2275647000,12185564000,7587698000,1368702000,940565000,4349316000,Pequeña empresa
890320412,C2599 - Fabricación de otros productos elaborados de metal n.c.p.,3500797000,5780571000,1207608000,2160570000,3620001000,2148028000,44464000,7733140000,Pequeña empresa
890321654,C2229 - Fabricación de artículos de plástico n.c.p.,6103132000,7978858000,1393078000,1395183000,6583675000,1469539000,265344000,8569171000,Mediana empresa
890329900,"C1410 - Confección de prendas de vestir, excepto prendas de piel",7395717000,8984894000,4453966000,4455639000,4529255000,1170026000,0,3513452000,Pequeña empresa
890330112,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,5414323000,6321174000,2437927000,2437927000,3883247000,3413281000,60726000,12310425000,Pequeña empresa
890402344,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,1529310000,3198819000,57411000,601447000,2597372000,85947000,0,85947000,Microempresa
890501323,G4771 - Comercio al por menor de prendas de vestir y sus accesorios (incluye artículos de piel) en establecimientos especializados,5206399000,9745906000,2220255000,3037717000,6708189000,4624910000,0,11389838000,Pequeña empresa
890504493,"C1521 - Fabricación de calzado de cuero y piel, con cualquier tipo de suela",12021118000,26086269000,8311359000,20708192000,5378077000,25216826000,2189618000,43022313000,Mediana empresa
890704105,"C1410 - Confección de prendas de vestir, excepto prendas de piel",8503093000,10995168000,4049604000,4545560000,6449608000,4791169000,274207000,15614755000,Mediana empresa
890705880,"C1410 - Confección de prendas de vestir, excepto prendas de piel",2128777000,2219468000,1008745000,1026620000,1192848000,1212019000,36697000,3060267000,Pequeña empresa
890706754,G4774 - Comercio al por menor de otros productos nuevos en establecimientos especializados,18984748000,43232586000,8926551000,24077072000,19155514000,11626978000,1595921000,23001949000,Mediana empresa
