LI,NE,RCI,RP,RA,CT,%K
1.845485805,0.339336453,2.244757604,0.042568295,0.028123321,1848095000,2.064910615
1.180442258,0.714588969,1.462787156,0.488134689,0.139319025,5185476000,5.793827933
1.757172959,0.462932986,253.969314,0.884449131,0.475008454,2597288000,2.901997765
1.258042371,0.546166206,4.728560878,0.789257264,0.358191619,3755134000,4.195680447
2.927631442,0.323483052,17.14274494,0.386366176,0.261383266,8723978000,9.747461453
1.678045094,0.505948769,3.788358073,0.302548228,0.149474325,1283776000,1.434386592
3.946783475,0.317514543,22.73237581,0.416725382,0.284409013,12838449000,14.34463575
1.97480593,0.819641621,4.315834531,0.638310957,0.11512473,1879342000,2.099823464
1.249748576,0.267487814,47.05375531,0.175178623,0.128320476,584329000,0.652881564
12.68508971,0.450303976,5.180537327,0.099651091,0.054777808,2057978000,2.29941676
2.240319564,0.424441779,47.19955798,1.080375605,0.621819061,9094477000,10.16142682
2.334389932,0.182767744,20.87501762,0.209112633,0.170893589,596515000,0.666497207
2.272094453,0.364898157,3.302599756,0.588228573,0.373585051,2225659000,2.486769832
1.431370056,0.774038682,107.5317497,0.120103619,0.027138772,2611994000,2.91842905
2.404186142,0.375763401,12.79387882,1.128584536,0.704503773,3496057000,3.906208939
2.044590963,0.343102067,10,0.808029586,0.530792965,1246220000,1.392424581
1.895796265,0.374589549,10,0.341885094,0.213818511,1455505000,1.62626257
1.131085125,0.727191815,3.579231499,0.759941488,0.207318258,618457000,0.691013408
3.790773349,0.616264732,1.455191295,0.180384354,0.069219838,6350815000,7.095882682
2.898951481,0.373764114,48.30937388,0.593377737,0.371594432,2293189000,2.562222346
4.381041119,0.174859986,5.538240925,0.22320953,0.184179114,4710054000,5.262630168
1.660478998,0.495903346,10,0.258326369,0.130221458,2941751000,3.286872626
2.220871667,0.3856763,56.20790106,0.878976022,0.539975802,2976396000,3.325582123
26.63792653,0.188021579,10,0.033089985,0.026868354,1471899000,1.644579888
2.344955422,0.311691596,10,0.689442411,0.474549006,2986144000,3.336473743
1.446348064,0.793834948,11.51654124,4.688818327,0.966670473,3709759000,4.144982123
2.099734443,0.413414329,17.47281798,0.742862047,0.435752232,4453489000,4.975965363
2.110322232,0.462552287,33.02774069,1.01607162,0.546085368,1120032000,1.251432402
2.126773039,0.556919542,7.285434555,0.606978127,0.268940146,10058197000,11.23820894
1.638977378,0.592772038,5.571774224,0.509406832,0.207444706,17152110000,19.16436872
4.039910909,0.156131312,35.71257593,0.456817663,0.385494122,7135440000,7.972558659
1.179910514,0.543425913,13.41068997,0.418513568,0.19108245,398439000,0.44518324
5.516408355,0.380602843,24.47591196,0.752491926,0.46609136,17427212000,19.47174525
1.264968735,0.604142725,4.536287766,1.034286262,0.409429741,618764000,0.691356425
2.362227952,0.395996591,3.127348134,0.610873451,0.368969646,14350562000,16.03414749
1.357146361,0.455191246,7.044913973,0.502662186,0.273854759,6100537000,6.816242458
1.32141038,0.406232441,2.882426206,0.128494548,0.076295894,2486207000,2.777884916
14.23473811,0.080423858,43.74296281,0.297544559,0.273614877,1404391000,1.569151955
1.739687541,0.386469909,7.799797153,0.378325889,0.232114317,4997295000,5.583569832
2.015819522,0.475937732,10,2.27297105,1.191178363,14784730000,16.5192514
6.66693564,0.100892454,2.586989659,0.116545638,0.104787063,3342914000,3.735099441
1.56093168,0.622854392,27.30076254,1.306224101,0.492636682,1993195000,2.22703352
2.495648337,0.120944906,4.781435721,0.057121087,0.050212582,7881633000,8.806293855
1.356569641,0.267469981,5.041946643,0.184813025,0.135381089,1229440000,1.373675978
1.202998654,0.819913193,10,2.39975316,0.432163885,4629066000,5.172140782
1.911807317,0.562350656,12.61835132,1.685422797,0.737624182,3523766000,3.937168715
2.762615555,0.382999814,30.47857053,0.805850957,0.49721019,9516238000,10.63266816
2.002082117,0.39365869,45.48700798,1.086393456,0.658725231,317645000,0.354910615
1.526794474,0.519171976,29.50002215,1.152381515,0.554097327,20849920000,23.296
1.685883204,0.488561523,7.76609595,0.564807019,0.288864042,10634735000,11.88238547
2.529167107,0.562267812,16.15923935,1.939238241,0.848866997,12118816000,13.54057654
2.262522768,0.661410602,2.972948098,0.422734657,0.143133473,11354270000,12.6863352
2.646648132,0.224387581,10,0.40234611,0.31206464,2709683000,3.027578771
1.372987167,0.677752762,12.08636674,0.755488912,0.243454216,3331985000,3.722888268
1.857640689,0.753869616,2.347366425,1.049942683,0.258422796,12923827000,14.44003017
1.507248213,0.553109768,6.457774787,0.605300045,0.270502678,2026239000,2.26395419
5.048773957,0.337554834,1297.13055,0.906687853,0.600630986,2676523000,2.990528492
2.176213067,0.582033212,3.628383499,0.391268484,0.163537232,5000544000,5.5872
2.032975866,0.372685509,21.8359145,0.611152733,0.383384965,1628253000,1.819277095
1.553546946,0.517631327,9.9054541,0.72514445,0.349786966,4897919000,5.472535196
2.043077077,0.531736339,19.74479645,1.31383729,0.615222259,6634861000,7.413252514
2.692425535,0.236514264,14.11299587,0.489570345,0.373779975,3731844000,4.169658101
2.1549112,0.487018554,42.07558741,0.84698947,0.434489884,5678964000,6.345211173
1.457123227,0.455276667,7.059196759,0.465568461,0.253606004,1271491000,1.420660335
1.338246847,0.709725142,2.557321628,0.907550317,0.263439039,4519147000,5.049326257
1.370281426,0.591447897,2.989431732,0.741662967,0.303007965,4083832000,4.562940782
2.048848031,0.332931646,10,1.138655407,0.759560989,10957887000,12.24344916
1.088588136,0.75708997,2.950486868,1.107755902,0.269085019,1521684000,1.700205587
1.869480521,0.547529086,5.386909933,0.911919515,0.412617057,3280177000,3.665002235
2.257534317,0.40261031,10.17561097,0.813631953,0.48605534,8370664000,9.352697207
3.443952566,0.229572474,10,0.345636789,0.266288096,5950741000,6.648872626
1.155289757,0.642072714,37.933508,1.397627972,0.500249186,1529799000,1.709272626
1.132226043,0.542589414,4.476585029,0.655920791,0.300025114,317530000,0.354782123
1.25767293,0.742624279,4.948600383,1.669802571,0.42976664,1557436000,1.740151955
5.475115042,0.177397208,6.867740515,0.208100652,0.171184177,1012365000,1.131134078
1.299741346,0.717316724,19.81427267,1.408028554,0.398026124,1614281000,1.803665922
2.322838279,0.592154145,10,1.932159712,0.78802333,15200986000,16.9843419
3.294830424,0.32558203,8.662134304,0.933145916,0.629330374,18820042000,21.02797989
2.602994696,0.299901411,12.86207192,0.278961198,0.195300341,3865992000,4.319544134
2.984724667,0.818782881,5.982592685,4.999142102,0.905930128,1981823000,2.214327374
3.543539625,0.348408547,6.013631912,0.396462932,0.258331858,4544148000,5.077260335
4.159071132,0.241767027,14.10548741,0.525357839,0.398343636,2827991000,3.15976648
3.287478059,0.659964409,4.983930814,0.890336726,0.302746175,12225168000,13.65940559
6.445701339,0.15339767,10,0.310731763,0.263066234,2004579000,2.239753073
2.931925427,0.440901241,10,1.130590749,0.632111885,1407966000,1.573146369
6.067774884,0.682437691,9.848684766,1.305042507,0.414432312,22249944000,24.86027263
5.001620354,0.436537119,10,0.305387892,0.172074741,3432738000,3.835461453
2.703812065,0.426276988,10,0.631615579,0.362372392,3300744000,3.687982123
2.287153036,0.485013908,4.436821356,0.756807502,0.389745338,4849676000,5.418632402
2.138508005,0.301845043,10.74052621,0.321813332,0.224675573,2640553000,2.950338547
4.94266071,0.310936635,136.8166593,0.213703773,0.147255441,2273212000,2.539901676
2.373257934,0.270887208,10,0.314326251,0.229179291,2804352000,3.13335419
2.324158256,0.338513629,7.875687986,0.310056126,0.205097902,1222112000,1.365488268
3.283319372,0.302287413,25.80780713,0.561276827,0.391609907,8212755000,9.17626257
2.871969796,0.441429902,67.35986071,1.531089473,0.855220797,1949065000,2.177726257
1.325835921,0.585021212,15.97377769,0.735284652,0.305127534,1097939000,1.226747486
2.237161312,0.895014968,2.640888115,1.651847251,0.173419236,1287661000,1.438727374
1.409625737,0.670322483,11.61362443,2.08997274,0.689017023,1499426000,1.675336313
1.289245383,0.76555109,4.556258907,2.177762996,0.51057416,8193047000,9.154242458
2.267351584,0.427425083,10,0.638533067,0.365608018,6394392000,7.144572067
1.432828674,0.456639928,5.645278458,0.568919547,0.309128166,1006070000,1.124100559
1.926987212,0.924689696,4.006785572,2.542827458,0.19150111,5272021000,5.890526257
1.870989588,0.674192556,3.730697772,0.82375379,0.268385117,2558106000,2.858218994
1.051635169,0.723483649,10.06994938,3.47686837,0.961410954,817291000,0.913174302
7.932075167,0.891346587,10,0.971362662,0.105541869,7887634000,8.812998883
3.508493612,0.743253035,10,1.251609493,0.321346938,2425618000,2.710187709
1.060068136,0.754596599,10,0.016185268,0.00397192,188114000,0.21018324
1.409026289,0.595651219,11.21818298,1.110147132,0.448886639,814800000,0.910391061
7.390824925,0.139651056,12.67764518,0.046660125,0.040143989,3870405000,4.32447486
1.547685597,0.780643335,10,3.32989848,0.730435424,5428325000,6.065167598
2.097887054,0.427910369,7.751952326,0.70115756,0.40112497,3002406000,3.354643575
1.880595714,0.659288327,4.678163369,1.834205902,0.624935361,1242473000,1.388237989
1.099649353,0.722056544,3.817615649,1.194511372,0.332006619,565163000,0.631467039
42.86690118,0.041820493,10,0.03688698,0.035344348,1678151000,1.87502905
1.038548897,0.803637158,12.72993159,5.900992662,1.15873569,217546000,0.243068156
1.615063767,0.607389224,10,3.599807169,1.413323088,243163000,0.271690503
2.0947314,0.436640481,24.220733,0.667632215,0.376116964,2286872000,2.555164246
1.664804761,0.782080659,10.11069442,2.299478467,0.501100831,10551962000,11.78990168
1.121444898,0.855295719,8.26431069,2.33968086,0.338561838,2325155000,2.597938547
2.205552236,0.568149053,6.92951996,0.879767394,0.379928382,2759755000,3.08352514
1.269368452,0.561150972,4.442274483,0.47320048,0.207663571,330639000,0.36942905
3.837651729,0.21332804,10,0.902575622,0.710030933,3023901000,3.378660335
3.462271403,0.330201099,8.82102383,0.287471215,0.192547904,5672278000,6.337740782
2.009201689,0.381578722,19.1641093,0.390183025,0.241297485,1246903000,1.393187709
1.639125206,0.609285247,14.02991441,0.975742402,0.381236951,419277000,0.468465922
1.786169379,0.490496803,5.538414718,0.75148063,0.382881783,2004261000,2.239397765
1.627448811,0.586764565,10,1.35185934,0.558636183,3822826000,4.271313966
1.098289826,0.49026557,10,0.231177247,0.117839002,306294000,0.342227933
1.274918144,0.901507656,11.51858014,2.828315605,0.278567432,791356000,0.884196648
4.738736243,0.296883493,4.864390465,0.189667076,0.133358052,3117949000,3.483741899
1.798387926,0.236661802,10,0.378064198,0.288590844,2172883000,2.427802235
2.555418744,0.918015146,758.6597132,1.022423699,0.083823257,1618197000,1.808041341
3.004270606,0.935274947,4.138529454,3.394274359,0.219694588,2591572000,2.895611173
2.554981803,0.945023943,383.4714839,16.11036935,0.885684586,3394673000,3.792930726
1.490022303,0.488474955,10,0.412566521,0.211038108,2123298000,2.3724
1.319251184,0.899260144,10,3.177300533,0.3200808,1929739000,2.156132961
1.193112401,0.580007678,27.09796289,1.835990968,0.771102109,6593260000,7.36677095
1.352768022,0.412538147,10,0.549528608,0.322827094,3915930000,4.375340782
2.059696417,0.279791958,13.94479649,0.364868331,0.262781106,2994399000,3.345697207
2.62054176,0.520265315,2.241462164,1.021596091,0.490095079,1863132000,2.081711732
1.415747124,0.702501724,6.499648101,0.883653449,0.262885378,674267000,0.75337095
4.70146342,0.197560133,23.56448846,0.33896577,0.271999647,681147000,0.761058101
1.86612918,0.461890067,163.3925635,0.959105552,0.516104224,708498000,0.791617877
1.603667695,0.274542328,11.57009912,0.416189478,0.30192785,999163000,1.11638324
67.90642939,0.005107002,10,0.013477611,0.013408781,2680673000,2.995165363
8.428230738,0.944075763,10,7.944611722,0.444296346,8447280000,9.438301676
2.273180267,0.556637711,6.757850414,0.808542407,0.358477213,9138506000,10.21062123
1.103789687,0.728948613,16.4659162,2.831113908,0.767377353,825796000,0.922677095
1.650941531,0.174602042,10,0.452988827,0.373896053,296250000,0.331005587
7.264468281,0.40378964,35.91284323,1.24511796,0.742352227,4002895000,4.47250838
2.06624476,0.850956373,10,2.481761706,0.369890767,5228119000,5.841473743
4.359023514,0.2219626,10,0.623055823,0.484760733,1009269000,1.12767486
1.418934582,0.469948626,6.243910787,0.467864742,0.247992349,958878000,1.071372067
1.937617815,0.729543284,3.549475386,2.041242775,0.552067818,13619767000,15.21761676
1.709784039,0.362790901,5.364496799,0.368385319,0.234738477,920191000,1.028146369
1.710106049,0.61874477,9.524669601,0.9671774,0.368741442,1701260000,1.900849162
1.114607206,0.632224233,10,0.692716899,0.254764489,90364000,0.100965363
1.762450341,0.569414867,30.10914491,1.119291015,0.48195007,42811149000,47.83368603
1.370790843,0.578798714,8.286957641,1.575000877,0.663392395,15167017000,16.94638771
1.508627803,0.744023825,13.30207092,2.439753944,0.624518883,2177045000,2.432452514
1.629490305,0.648043634,15.95367625,2.476036513,0.871456813,4143997000,4.630164246
3.044206281,0.443792269,4.52945964,0.370287808,0.205956942,1486232000,1.660594413
2.949518134,0.827791528,15.99376223,1.173159047,0.202027927,422985000,0.472608939
1.220584269,0.500158604,7.297101449,0.367643507,0.183763444,1379746000,1.541615642
7.930717547,0.328815444,14.04563763,0.250037003,0.167820975,1937191000,2.164459218
1.931644816,0.534853068,3.622476299,0.345878142,0.160884157,1342121000,1.499576536
2.550955192,0.25847721,11.19821366,0.322038755,0.238799076,7892614000,8.818563128
1.209838357,0.877300711,2.707967492,3.217942771,0.39483929,2759255000,3.08296648
1.096659839,0.754008272,12.72458718,4.094295396,1.0071628,711194000,0.794630168
1.097397069,0.843310279,8.585205924,4.239563638,0.664296045,2587261000,2.890794413
1.334952582,0.701827359,8.039466309,1.123597208,0.335025947,590852000,0.660169832
1.668088975,0.572325488,10,0.898076177,0.384084291,582768000,0.65113743
2.208235596,0.471556368,11.84383594,1.092815908,0.577491608,4663584000,5.21070838
1.769798311,0.865571931,4.894632698,4.413692185,0.593324118,1656967000,1.851359777
4.785617318,0.188653082,10,0.088170724,0.071537046,1547655000,1.729223464
4.530035045,0.986780061,0.060019443,2.304470636,0.030464962,814898000,0.910500559
1.175531658,0.562060693,20.04636635,1.038899662,0.454974998,377735000,0.422050279
2.127974854,0.37477804,2.589987465,0.700180971,0.437768519,2316443000,2.588204469
2.183624116,0.526035728,12.00529773,1.089088327,0.516188956,15921534000,17.78942346
1.989946237,0.449242809,27.62558607,0.687417354,0.378600051,2422442000,2.706639106
1.647333738,0.342662697,10,0.585583481,0.384925866,215522000,0.240806704
2.586697886,0.316565398,37.10090102,0.789518046,0.539583952,8688188000,9.707472626
2.337002545,0.433887711,10,0.381674475,0.216070611,1215707000,1.358331844
3.403743551,0.507801383,4.040560966,0.719469713,0.354121998,1694894000,1.893736313
1.32781555,0.645910079,15.87957589,2.034572547,0.720421632,1121140000,1.252670391
1.503805796,0.61661972,4.390099243,0.769802991,0.295127286,4342215000,4.851636872
1.421623201,0.625369648,4.033384874,0.521008744,0.195185689,4757097000,5.315192179
1.049617272,0.552779039,4.287999643,0.897990355,0.401600109,356241000,0.398034637
2.557783857,0.600976147,9.171591857,1.202654905,0.479887994,4276179000,4.777853631
1.217496722,0.621371708,10,2.501700117,0.947214443,353343000,0.394796648
2.320966286,0.624288066,9.900458631,0.979913569,0.368165223,4243340000,4.741162011
3.274027889,0.204427683,104.5309334,0.778477015,0.619334762,1117878000,1.249025698
1.985971514,0.494007759,22.78135137,1.934411203,0.97879706,2303121000,2.573319553
3.510523403,0.267694612,33.62000933,1.341414053,0.982324738,1823358000,2.037271508
3.409256335,0.212954933,10,0.747894437,0.588626627,1263096000,1.411280447
2.279980435,0.545396538,14.19999288,1.388628899,0.631275505,915890000,1.023340782
1.692322745,0.548502617,6.441438778,1.25141016,0.565008412,5313917000,5.93733743
2.69940417,0.480762756,19.40640059,0.728676326,0.378355887,3480497000,3.888823464
2.542518577,0.38205257,10,0.771898163,0.476992486,7938831000,8.870202235
1.279950782,0.772524015,2.905934597,1.133767864,0.257904961,692797000,0.77407486
6.555193499,0.787954801,8.147031262,1.017870529,0.215834559,2388461000,2.668671508
1.839286217,0.451044347,98.27016792,1.271232955,0.697850517,746039000,0.833563128
1.830682577,0.496567172,10,1.25003345,0.629307874,664252000,0.742181006
1.104537372,0.762379002,47.08386262,1.482171546,0.352195081,454630000,0.50796648
295.9181941,0.003368345,38.00475059,0.008447562,0.008419107,5663609000,6.328054749
1.266236865,0.691630169,4.430893342,1.006784167,0.310461864,6296664000,7.035378771
2.266553314,0.769092711,15.18125128,1.322567118,0.305390388,5191217000,5.800242458
3.173350251,0.769918998,10,0.763365081,0.175635803,6760871000,7.55404581
1.406398842,0.434682861,19.26101055,0.531492673,0.300461917,666729000,0.744948603
2.734515541,0.33344164,10,1.147699891,0.765008957,5003583000,5.590595531
3.106494092,0.268765842,3.051309641,0.069590971,0.050887295,4561238000,5.096355307
1.510839816,0.761416018,10,3.080728493,0.735012472,2753398000,3.076422346
1.697549529,0.750855241,1.826553068,0.48619489,0.121132908,2900480000,3.240759777
2.675608326,0.636498193,4.36546504,0.819137368,0.297757913,4224785000,4.720430168
5.352605021,0.490514452,11.82941696,0.3807567,0.193990036,1796751000,2.007543017
1.835448556,0.519815417,10,3.172174312,1.523229201,1100056000,1.229112849
1.866402135,0.416658645,5.697290728,0.199436202,0.116339385,4981412000,5.565823464
5.079275247,0.669881843,4.531780879,0.544237084,0.179662543,3211850000,3.588659218
1.894759281,0.755084701,4.947595163,2.439380154,0.59744152,2480619000,2.771641341
2.026326527,0.481492484,10,1.41642977,0.734429482,2092688000,2.338198883
1.80096939,0.812576054,10,0.741092653,0.138898509,495426000,0.553548603
2.221514963,0.516854194,16.92909024,1.172843978,0.566654649,4090376000,4.570252514
2.087529276,0.301628686,14.93263689,1.658749551,1.158423104,1589933000,1.776461453
2.646392876,0.441048756,10,0.467338485,0.261219428,5495829000,6.140591061
1.582702774,0.600790231,10.87078254,2.797284902,1.116703459,10102540000,11.28775419
1.120405365,0.703163506,13.01581251,2.509592785,0.744938723,1028981000,1.149699441
1.781154843,0.917803205,10,3.186861145,0.261949771,1352968000,1.511696089
1.648543853,0.708081099,3.293493952,0.667376351,0.194819771,5195442000,5.804963128
2.136848213,0.681664522,19.45932676,1.242783915,0.395622212,1257918000,1.405494972
2.725484587,0.682551862,21.80009296,0.29561433,0.093842219,9343713000,10.43990279
1.758657031,0.754130679,7.350541199,1.163246754,0.28600669,1487206000,1.661682682
1.471703048,0.578885844,10,0.828701946,0.34897812,1318402000,1.47307486
1.646066616,0.605267957,13.86245527,0.60137273,0.237381086,1188561000,1.328001117
3.327575757,0.794068436,14.85922805,2.026025303,0.41722256,6493813000,7.255656983
2.661625,0.759187408,1.183215648,0.133427777,0.032131089,960941000,1.073677095
1.630708155,0.56452715,10,0.793650881,0.345613411,1480834000,1.654563128
1.290565607,0.507163554,21.1137259,3.166758475,1.560693994,343604000,0.383915084
1.915269769,0.396346264,265.645435,0.827704221,0.499646745,4403653000,4.920282682
1.675146908,0.514286249,16.33610116,1.262082176,0.613010668,2983300000,3.333296089
1.931553348,0.510634636,19.77030957,1.897903604,0.928768287,907836000,1.014341899
4.067740415,0.621104878,53.52029685,1.510231011,0.572219163,1458232000,1.629309497
1.727751936,0.533132988,30.02123743,2.661944742,1.242774189,1425463000,1.592696089
2.174180579,0.558317525,6.565892661,2.436842624,1.076310681,1502330000,1.678581006
1.581776304,0.838940327,2.451838995,2.321110775,0.373837341,766595000,0.856530726
97.50486486,0.329101437,10,0.252976586,0.169721628,267801000,0.299218994
1.418701083,0.478515497,18.45752451,0.590662947,0.308021573,10093815000,11.27800559
1.294875196,0.457256649,10,1.870031103,1.014946948,240098000,0.268265922
1.437831948,0.545864384,30.89085451,1.352525897,0.614230181,676717000,0.75610838
3.127608692,0.575507132,6.449368713,1.328920414,0.564117237,930582000,1.039756425
1.706186351,0.583243936,25.40253976,1.251053836,0.521384273,845435000,0.944620112
1.670087836,0.496909046,1.984871798,0.413820937,0.20818957,9742397000,10.88535978
2.756907169,0.495955607,3.53680627,0.566727381,0.285655759,3504190000,3.915296089
1.974576938,0.442413643,10.30256088,0.17977238,0.100238627,6857328000,7.661818994
3.198449277,0.51528186,17.6286296,1.617548471,0.784055086,3752067000,4.192253631
4.806106813,0.136189628,29947.78261,0.403886771,0.348881582,1023386000,1.143448045
1.832443523,0.672868586,10,2.985351893,0.976602386,1386299000,1.54893743
9.750089013,0.65415219,10,1.7250516,0.596605317,1597390000,1.784793296
7.092399713,0.107371945,10,0.25534835,0.227931101,3500833000,3.911545251
2.380788581,0.41620102,10,1.293541812,0.755168391,2169252000,2.423745251
1.978295249,0.355645435,13.06952056,1.316521424,0.84830659,3981917000,4.449069274
1.411849612,0.514843394,10,0.240723933,0.116788806,374639000,0.418591061
1.695417757,0.514400997,28.29542527,3.259197671,1.582663139,683862000,0.76409162
2.501116389,0.342717151,37.73132663,1.879717421,1.235506022,955351000,1.067431285
2.627336684,0.308860109,10,0.904489376,0.625128689,5190667000,5.799627933
1.854272663,0.832118986,1.257911495,1.222563599,0.205245217,1491496000,1.666475978
6.735876982,0.681348074,18.2844632,2.096186417,0.66795384,3042269000,3.39918324
4.674701536,0.158756943,2.740939833,0.203297361,0.171022493,952953000,1.064751955
1.707650121,0.581326347,46.94589269,0.976277714,0.408741758,623490000,0.696636872
1.603329394,0.626631588,11.82916308,1.788557079,0.667790716,2067821000,2.310414525
6.934202373,0.739007347,10,0.390958363,0.10203726,2413179000,2.696289385
1.884631773,0.484724417,36.62573298,0.546679774,0.281690739,656050000,0.73301676
1.703340798,0.580646308,13.68398323,0.678023471,0.284331646,1363334000,1.523278212
1.697201739,0.544044787,10,0.90932326,0.414610681,1485290000,1.659541899
1.890099584,0.800552928,1.915548216,0.669168654,0.133463729,9322871000,10.41661564
4.1699737,0.139507407,14.50733592,0.614384266,0.52867311,2297337000,2.566856983
8.752204191,0.385569204,20.0748984,0.505713782,0.310726121,4033154000,4.506317318
8.853734484,0.701221992,21.95136979,2.62778068,0.785123078,552361000,0.617163128
1.686780485,0.57662338,43.94580783,1.599241622,0.677081512,890255000,0.994698324
1.513239587,0.431839951,9.454197451,0.51162664,0.290685817,1847817000,2.0646
2.825721777,0.353891883,10,0.313582952,0.202608491,3358585000,3.752608939
2.538280891,0.553527332,7.264238565,0.514849107,0.229866054,2895220000,3.234882682
2.840798617,0.32491231,13.58481277,1.465346023,0.989237062,2774737000,3.100264804
1.106662564,0.878179058,3.419705984,3.968492096,0.483445444,431553000,0.482182123
1.595706211,0.45742005,67.57823354,0.597797278,0.324352817,622040000,0.69501676
2.471741586,0.591493215,10,0.906847492,0.370453353,1511302000,1.688605587
1.211738478,0.79958127,5.266614475,3.767692001,0.755116047,4324311000,4.831632402
1.087827586,0.653074252,7.230044333,1.475044396,0.51173088,732725000,0.818687151
2.84713867,0.627381838,5.358211377,0.855611196,0.318816271,3736490000,4.174849162
4.175530577,0.254881266,46.27298539,1.522359313,1.134338444,2701951000,3.018939665
1.986699113,0.46414632,6.03953581,1.052162031,0.563804897,3408410000,3.80827933
1.130608972,0.733173376,16.94258642,2.859565228,0.763008136,802036000,0.896129609
1.617181245,0.575397993,13.00326731,1.174258214,0.498592395,5154412000,5.759119553
1.044314665,0.737117339,21.33470323,2.412314483,0.634155651,680282000,0.76009162
10.68290931,0.779383402,10,1.600733355,0.353148347,16028449000,17.90888156
2.408832485,0.493726945,6.91385819,0.535519543,0.271119115,1411722000,1.577343017
1.257449961,0.720308592,10,2.710428027,0.758083431,1164492000,1.30110838
1.624258088,0.567265065,37.51788672,2.042962161,0.884061098,789355000,0.881960894
10.19015967,0.121209577,0,0,0,9453035000,10.56205028
6.338042694,0.243826498,5.94981496,0.164216261,0.124175985,16217310000,18.11989944
1.51344452,0.590333685,22.73727831,1.120549378,0.459051334,15042304000,16.80704358
1.254080198,0.635862002,10,1.017494447,0.370508391,667909000,0.746267039
1.887728128,0.503594007,5.286218764,0.579555821,0.287694983,1070269000,1.195831285
1.280326832,0.347139371,10,0.130764979,0.085371306,218956000,0.244643575
1.723413446,0.2444033,8.592030496,0.548173305,0.41419794,1111974000,1.24242905
3.781419106,0.837635358,31.41318842,2.264690755,0.367705705,7667755000,8.567324022
1.515540615,0.226916431,10,0.304126043,0.235114847,424508000,0.474310615
1.67708816,0.654448956,5.326925266,1.138399377,0.393375093,1573777000,1.758410056
2.73744753,0.32171131,49.71739072,0.609009712,0.413084399,22372052000,24.99670615
1.686004012,0.588628744,28.1483997,1.696293215,0.69780627,733872000,0.819968715
2.384151325,0.726951247,10,0.619383229,0.169121818,3437908000,3.841237989
2.847155261,0.287126858,33.08817517,1.181546429,0.842292716,2782285000,3.108698324
3.474910856,0.28629975,20.05511644,1.038594699,0.741245296,1535306000,1.715425698
1.883681296,0.522896695,10,0.721181186,0.344077927,3750886000,4.190934078
1.306871204,0.9931141,11.46931184,1.889828128,0.013013167,1330480000,1.486569832
1.045004213,0.879185831,3.305172087,0.904035833,0.109220338,92454000,0.103300559
1.702067329,0.50161645,47.70945038,1.204857488,0.600481153,707627000,0.790644693
1.116504949,0.909470732,10,7.534877144,0.682126916,227917000,0.254655866
2.16359807,0.795363319,1.498240179,3.208344651,0.656545,23543046000,26.30507933
1.799419095,0.719485452,10,1.148637857,0.322209629,2563239000,2.86395419
2.532971345,0.385638904,51.07491415,1.401252619,0.860875094,2226693000,2.48792514
2.617088649,0.590628932,4.990278983,0.450544559,0.184439907,9109083000,10.17774637
1.315297625,0.581705199,4.589100633,0.454596659,0.190155419,603730000,0.674558659
3.019566477,0.163444926,10.59047839,0.178206212,0.149079311,9849456000,11.00497877
1.825410047,0.806337657,10,0.631614214,0.122319889,2967813000,3.315992179
2.028258096,0.432686264,10.01402852,1.05861505,0.600566859,729472000,0.815052514
1.682661585,0.55291284,10,1.575306162,0.704299158,6110297000,6.827147486
1.557347474,0.812613376,10,5.128739909,0.961057258,509439000,0.569205587
1.493782144,0.674719491,34.54348537,2.248933737,0.731534311,1119652000,1.251007821
1.158301384,0.848586262,10,2.093989555,0.317058785,92240000,0.103061453
1.863143607,0.512990946,37.14983133,2.407767973,1.172604803,1904535000,2.127972067
247.8133433,0.736313131,10,1.225853569,0.323241489,329249000,0.367875978
2.433900614,0.46436931,10,1.57538322,0.8438236,1760189000,1.96669162
3.244479283,0.245841871,7.870109856,0.484583572,0.36545264,2398069000,2.679406704
1.22398384,0.788196051,10,2.189108786,0.463661886,3788703000,4.233187709
2.193484404,0.446187723,10,0.778722272,0.431265955,531313000,0.59364581
1.081211856,0.711578858,18.96636588,0.835730083,0.241042225,419245000,0.468430168
1.173026095,0.76264809,15.18542831,0.730313245,0.173341243,426174000,0.476172067
1.574469415,0.52747372,18.39494322,0.96263336,0.454869561,2591061000,2.895040223
2.424224313,0.738791197,10,3.626251741,0.947208876,548070000,0.612368715
2.052864533,0.846413081,10,2.331156285,0.358035112,2084736000,2.329313966
2.22989759,0.819378313,10,1.472627951,0.265988546,2355201000,2.631509497
1.91304238,0.477347867,6.380921066,0.628882384,0.328686719,1916297000,2.141113966
3.926962859,0.537296313,1.827044697,0.426494527,0.19734059,14272468000,15.94689162
1.758345373,0.829574478,22.14256521,3.365776717,0.573614255,3146152000,3.515253631
4.001768053,0.247747487,10,0.428829383,0.322587981,4657015000,5.203368715
2.697388665,0.598700572,7.935990727,0.759454026,0.304768467,3653955000,4.082631285
32.69646798,0.492573647,3.528011656,0.597480808,0.303177507,20941793000,23.3986514
1.254756963,0.669903879,9.436706636,1.344232856,0.443726052,1414469000,1.580412291
1.361580247,0.736946741,14.90625714,1.603564067,0.421822753,1592407000,1.779225698
5.448986281,0.924164824,10,2.499349491,0.189538607,10695234000,11.94998212
2.924653232,0.326514436,10,0.439903289,0.296268514,4066544000,4.543624581
1.227305822,0.743061637,11.05344684,1.615199235,0.415006647,345601000,0.386146369
