NIT,ciiu,TOTAL ACTIVO CORRIENTE,TOTAL ACTIVO,TOTAL PASIVO CORRIENTE,TOTAL PASIVO,TOTAL PATRIMONIO,UTILIDAD,INTERESES,Ingresos,Tamaño Empresarial
900210091,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1180113000,1285030000,289440000,289440000,995590000,681862000,0,1860736000,Pequeña empresa
900218480,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",914032000,1769411000,447476000,813845000,955566000,514685000,96259000,2928907000,Pequeña empresa
900226314,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",15909050000,19540100000,6421155000,7092020000,12448080000,6612271000,845131000,24116674000,Mediana empresa
900226324,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4910618000,4943037000,250734000,3046262000,1896775000,491970000,0,2019632000,Pequeña empresa
900226455,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2369573000,4817816000,772384000,3445882000,1371934000,922172000,0,2697549000,Pequeña empresa
900239627,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",18730059000,25198302000,6365515000,17861502000,7336800000,5073736000,1718471000,15403892000,Pequeña empresa
900249782,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",8246995000,9634582000,2191733000,3616382000,6018200000,4111729000,0,16064887000,Pequeña empresa
900267600,G4520 - Mantenimiento y reparación de vehículos automotores,2004947000,2920562000,840307000,1284891000,1635671000,1225725000,56852000,6737653000,Mediana empresa
900268291,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1336525000,2073034000,925410000,925410000,1147624000,869710000,70255000,3043986000,Pequeña empresa
900268790,G4520 - Mantenimiento y reparación de vehículos automotores,3062151000,4033850000,861233000,1111234000,2922616000,1594957000,0,7390420000,Mediana empresa
900269179,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",10171760000,10180774000,4600293000,4633626000,5547148000,3880559000,308657000,17417594000,Mediana empresa
900276634,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4754891000,12387543000,3746336000,9545847000,2841696000,275812000,20484000,1519843000,Microempresa
900296641,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",15376647000,19824373000,5106050000,10404416000,9419957000,9770738000,341251000,35455655000,Mediana empresa
900297543,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2075900000,3393909000,1533821000,1878555000,1515354000,740866000,186323000,3783886000,Pequeña empresa
900301535,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",12232271000,12236007000,11640383000,11640383000,595624000,136325000,0,947215000,Microempresa
900304906,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",8727616000,11620470000,1140958000,7473330000,4147140000,4313616000,581252000,9204004000,Pequeña empresa
900321659,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",6184240000,6895895000,712431000,4261433000,2634462000,3600915000,0,8035848000,Pequeña empresa
900335952,G4520 - Mantenimiento y reparación de vehículos automotores,216483000,561553000,0,391645000,169908000,493074000,9648000,896498000,Microempresa
900336289,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3278201000,3644016000,1854154000,3519796000,124220000,2145997000,335644000,6301658000,Pequeña empresa
900338016,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",31789772000,33121207000,21412005000,22902468000,10218739000,14170721000,3018295000,52977273000,Mediana empresa
900338771,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",13126567000,13562082000,11489057000,11650798000,1911284000,4108186000,0,15891183000,Pequeña empresa
900339960,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",5176035000,6013402000,4743940000,4743940000,1269462000,2977119000,188791000,13668710000,Pequeña empresa
900345954,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",8268428000,8544153000,4081447000,4096840000,4447313000,3672195000,270821000,12743311000,Pequeña empresa
900350776,G4520 - Mantenimiento y reparación de vehículos automotores,7766451000,9577487000,900702000,2617223000,6960264000,3066683000,57588000,6975027000,Mediana empresa
900353635,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",12844644000,13842852000,8257758000,9381363000,4461489000,5342110000,1180764000,24527198000,Mediana empresa
900361523,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3224071000,3586253000,2344448000,2344448000,1241805000,2380275000,175057000,6983557000,Pequeña empresa
900368308,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2199141000,3449107000,2405589000,2449743000,999364000,1098519000,144851000,5476608000,Pequeña empresa
900368591,G4520 - Mantenimiento y reparación de vehículos automotores,1079398000,1210627000,254256000,254256000,956371000,1595772000,43894000,4007457000,Pequeña empresa
900375456,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",7425893000,10386527000,5097463000,6933949000,3452578000,6071225000,0,17640127000,Mediana empresa
900378854,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2985995000,3043188000,1172160000,2009183000,1034005000,1363505000,0,4999178000,Pequeña empresa
900379269,G4520 - Mantenimiento y reparación de vehículos automotores,2391367000,3557803000,1089362000,1285898000,2271905000,2084995000,0,5146506000,Pequeña empresa
900382906,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",50304861000,52321159000,33181411000,33252409000,19068750000,21766979000,0,70305423000,Mediana empresa
900384475,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",12117457000,14946254000,8774832000,8816107000,6130147000,7297915000,1100256000,26411528000,Mediana empresa
900396484,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",7103752000,8358317000,3189311000,3208018000,5150299000,2696574000,338913000,13432633000,Pequeña empresa
900398733,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",13846154000,19110470000,9087681000,9087681000,10022789000,6574177000,0,31904309000,Mediana empresa
900399360,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",29705342000,30872030000,24393747000,24393747000,6478283000,6653574000,4608861000,37297084000,Mediana empresa
900401016,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",6979568000,7684048000,4139414000,4488847000,3195201000,3029800000,543785000,12111069000,Pequeña empresa
900404431,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4806686000,8124073000,517748000,739399000,7384674000,1536296000,242691000,5101080000,Pequeña empresa
900407370,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2287055000,2348345000,423224000,423224000,1925121000,789093000,0,3845661000,Pequeña empresa
900415792,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3089834000,6706632000,291981000,5799119000,907513000,677178000,47462000,1254006000,Microempresa
900426179,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4182684000,7353512000,848384000,1333514000,6019998000,1825467000,0,5019483000,Pequeña empresa
900428482,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",14165673000,14421689000,9783274000,10148273000,4273416000,6656762000,0,27614887000,Mediana empresa
900429861,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",35349437000,40856866000,17477465000,17571177000,23285689000,6787380000,3280941000,34766699000,Mediana empresa
900435638,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3841734000,3962983000,2381855000,2381855000,1581128000,1310282000,110216000,2954200000,Pequeña empresa
900446078,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3262966000,3391012000,955483000,1653152000,1737860000,1773564000,0,6755231000,Pequeña empresa
900448114,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3775736000,4666882000,2864511000,2865078000,1801804000,603310000,594000,12567385000,Pequeña empresa
900454814,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",9203357000,9397999000,2181164000,7612559000,1785440000,3707988000,0,17100920000,Mediana empresa
900458726,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",35949028000,40291337000,17709335000,32131716000,8159621000,8234387000,1790072000,70528983000,Mediana empresa
900466369,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",8322074000,8361408000,3399796000,6040501000,2320907000,3477020000,369633000,11298868000,Pequeña empresa
900470074,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",7199881000,9099445000,415598000,8504994000,594451000,2569408000,641037000,11437244000,Pequeña empresa
900495362,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",31418082000,37051330000,13175819000,26175819000,10875511000,8303769000,0,66402526000,Mediana empresa
900498449,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2285864000,2552790000,1455497000,1455497000,1097293000,546573000,146005000,1413621000,Microempresa
900509869,G4520 - Mantenimiento y reparación de vehículos automotores,1102410000,1492609000,502602000,750715000,741894000,1520981000,0,2972306000,Pequeña empresa
900515171,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",5950111000,6784335000,3458834000,4664344000,2119991000,3295400000,166491000,12035137000,Pequeña empresa
900516457,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",46872833000,47566616000,24877976000,39157837000,8408779000,17061826000,0,65348717000,Mediana empresa
900545320,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4411550000,4654920000,1393635000,1719746000,2935174000,2844868000,93994000,11339483000,Pequeña empresa
900552214,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3402658000,3854392000,2920202000,2920202000,934190000,1291054000,33436000,6419771000,Pequeña empresa
900557105,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",796000,2816755000,478780000,720003000,2096752000,0,0,0,Microempresa
900571234,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1827936000,2366650000,1402222000,1728641000,638009000,161535000,0,468808000,Microempresa
900584360,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2285399000,2906435000,1502883000,1722208000,1184227000,666112000,0,4964464000,Pequeña empresa
900603535,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2860117000,2911278000,845648000,1859500000,1051778000,748290000,172301000,3868404000,Pequeña empresa
900617277,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2481890000,2657637000,788751000,788751000,1868886000,2491897000,0,7977297000,Pequeña empresa
900623273,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",3650810000,7136653000,4364317000,4364317000,2772336000,487273000,69577000,10228039000,Pequeña empresa
900625710,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",31865849000,32608800000,17303856000,17303856000,15304944000,14304259000,16817000,64358961000,Mediana empresa
900654389,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",908466000,908466000,378789000,378789000,529677000,482789000,0,1882021000,Pequeña empresa
900683412,G4520 - Mantenimiento y reparación de vehículos automotores,5822479000,6049213000,3542742000,3650478000,2398735000,536207000,49984000,5373165000,Pequeña empresa
900686590,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",11562204000,13145350000,6222434000,11450769000,1694581000,3264910000,936119000,15168666000,Pequeña empresa
900691920,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",5458088000,5777194000,2738435000,2821703000,2955491000,5170364000,948102000,12669567000,Pequeña empresa
900706485,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1361302000,1408302000,686418000,686418000,721884000,105199000,0,108397000,Microempresa
900708406,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",7024835000,8175882000,5646349000,5650525000,2525357000,4601223000,742198000,16614394000,Mediana empresa
900710493,G4520 - Mantenimiento y reparación de vehículos automotores,8223629000,20826250000,3278430000,8786211000,12040039000,3556320000,19593000,13335903000,Mediana empresa
900720611,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",7288977000,7290289000,5993336000,5993336000,1296953000,3099183000,0,11773152000,Pequeña empresa
900725572,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",2985541000,3283247000,851740000,1077323000,2205924000,737959000,0,3329779000,Pequeña empresa
900734186,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",17905024000,20288915000,10621876000,13248302000,7040613000,5272293000,1512105000,31527207000,Mediana empresa
900735473,G4520 - Mantenimiento y reparación de vehículos automotores,55805000,330421000,0,120019000,210402000,0,1012000,0,Microempresa
900772763,G4520 - Mantenimiento y reparación de vehículos automotores,5009454000,17005078000,10573214000,12876401000,4128677000,3807253000,1039422000,5050709000,Pequeña empresa
900787277,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",14380957000,14412363000,2957750000,2957750000,11454613000,1438204000,375333000,3528911000,Pequeña empresa
900799297,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",9299108000,11596003000,3281902000,10088616000,1507387000,3913677000,2083074000,8767552000,Pequeña empresa
900811918,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",1089139000,1217460000,800103000,800103000,417357000,286357000,20922000,804679000,Microempresa
900855291,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",8344938000,9725045000,1641540000,6283750000,3441295000,4977141000,0,12348392000,Pequeña empresa
900883141,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",4703749000,6890268000,2580201000,4577415000,2312853000,2836674000,375241000,8469398000,Pequeña empresa
900900094,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",16304599000,18685489000,11689781000,12962173000,5723316000,6548306000,1472680000,33832158000,Mediana empresa
900904720,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",832768000,846646000,791942000,791942000,54704000,125727000,13445000,279229000,Microempresa
900973544,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",12429470000,22861762000,10611147000,14721528000,8140234000,18501139000,0,38947505000,Mediana empresa
901073302,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",6222281000,8028132000,5186744000,6961014000,1067118000,2620727000,422145000,15712990000,Pequeña empresa
901198559,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",8887000,9433000,4139000,6215000,3218000,2758000,155000,13562000,Microempresa
901261954,G4520 - Mantenimiento y reparación de vehículos automotores,27486475000,29487434000,21357536000,21357536000,8129898000,4132073000,0,26532440000,Gran empresa
901345675,"G4530 - Comercio de partes, piezas (autopartes) y accesorios (lujos) para vehículos automotores",21798367000,22001331000,12595191000,17458077000,4543254000,12333083000,940982000,39241729000,Mediana empresa
